시군구,상가명,지번주소,건물명,건물유형,등록전유부수,실제영업중수,비고
동작구,보라매삼성정형외과의원,서울특별시 동작구 신대방동 395-69,보라매아카데미타워,집합,1,61,불일치(등록<실제)
동작구,스타7080,서울특별시 동작구 사당동 145-26, ,일반,,,일반건축물(단일단위)
동작구,GS25노량,서울특별시 동작구 노량진동 72-3, ,집합,1,6,불일치(등록<실제)
동작구,요리비멘동,서울특별시 동작구 상도동 504-7, ,일반,,,일반건축물(단일단위)
동작구,하늘공인중개사사무소,서울특별시 동작구 신대방동 362-31, ,일반,,,일반건축물(단일단위)
동작구,고깃집,서울특별시 동작구 흑석동 43-9, ,일반,,,일반건축물(단일단위)
동작구,버드나무하우스,서울특별시 동작구 신대방동 607-28, ,집합,1,7,불일치(등록<실제)
동작구,탑공인중개사사무소,서울특별시 동작구 상도1동 666-1,진영빌딩,일반,,,일반건축물(단일단위)
동작구,더쌍화커피,서울특별시 동작구 사당동 89-21, ,일반,,,일반건축물(단일단위)
동작구,디자인진,서울특별시 동작구 상도동 126-50, ,일반,,,일반건축물(단일단위)
동작구,씨엠시스템,서울특별시 동작구 사당동 249-22, ,일반,,,일반건축물(단일단위)
동작구,신주닭발,서울특별시 동작구 노량진동 124-10, ,일반,,,일반건축물(단일단위)
동작구,라이더모터스,서울특별시 동작구 사당동 1049-15,UPON 1049,일반,,,일반건축물(단일단위)
동작구,일촌회마차,서울특별시 동작구 신대방동 605-16, ,일반,,,일반건축물(단일단위)
동작구,압구정봉구비어대방역점,서울특별시 동작구 대방동 500,성원아파트,집합,1,16,불일치(등록<실제)
동작구,이은스터디카페숭실대센터,서울특별시 동작구 상도동 490, ,일반,,,일반건축물(단일단위)
동작구,디딤골프스튜디오,서울특별시 동작구 사당동 1007-45,승지빌딩,일반,,,일반건축물(단일단위)
동작구,퍼플안경,서울특별시 동작구 대방동 17-29, ,일반,,,일반건축물(단일단위)
동작구,사이야,서울특별시 동작구 신대방동 350-9, ,일반,,,일반건축물(단일단위)
동작구,에이치에스와이,서울특별시 동작구 사당동 185-17, ,일반,,,일반건축물(단일단위)
동작구,한국취업신문,서울특별시 동작구 흑석동 221,봅스트홀 공과대학,일반,,,일반건축물(단일단위)
동작구,아츠리퍼블릭,서울특별시 동작구 본동 9-34, ,일반,,,일반건축물(단일단위)
동작구,나비프로젝트,서울특별시 동작구 노량진동 56-26, ,일반,,,일반건축물(단일단위)
동작구,꿈이찬보습학원,서울특별시 동작구 상도동 259-1, ,일반,,,일반건축물(단일단위)
동작구,그린세탁,서울특별시 동작구 사당동 263-1, ,일반,,,일반건축물(단일단위)
동작구,오다헤어,서울특별시 동작구 흑석동 102-25, ,일반,,,일반건축물(단일단위)
동작구,노량진고시텔,서울특별시 동작구 노량진동 240-27, ,일반,,,일반건축물(단일단위)
동작구,디에스가발,서울특별시 동작구 상도1동 747-3, ,일반,,,일반건축물(단일단위)
동작구,골드공인중개사사무소,서울특별시 동작구 대방동 412-19, ,일반,,,일반건축물(단일단위)
동작구,충북순대,서울특별시 동작구 흑석동 50-24, ,일반,,,일반건축물(단일단위)
동작구,아이비스넷,서울특별시 동작구 상도동 360-6, ,일반,,,일반건축물(단일단위)
동작구,레알짱,서울특별시 동작구 노량진동 133, ,일반,,,일반건축물(단일단위)
동작구,업소명없음,서울특별시 동작구 노량진동 16-1,노량진 드림스퀘어 복합빌딩,집합,1,62,불일치(등록<실제)
동작구,케이이와이,서울특별시 동작구 대방동 382-4, ,일반,,,일반건축물(단일단위)
관악구,대교솔루니신림조원독서논술교습소,서울특별시 관악구 신림동 562-24, ,일반,,,일반건축물(단일단위)
관악구,리얼원미디어,서울특별시 관악구 봉천동 29-22, ,집합,1,1,
관악구,한길약국,서울특별시 관악구 봉천동 926-29, ,일반,,,일반건축물(단일단위)
관악구,펭귄반찬,서울특별시 관악구 신림동 541, ,집합,1,37,불일치(등록<실제)
관악구,코지,서울특별시 관악구 신림동 1536-11, ,일반,,,일반건축물(단일단위)
관악구,보이네안경,서울특별시 관악구 봉천동 1680-31, ,일반,,,일반건축물(단일단위)
관악구,미스터짱닭,서울특별시 관악구 신림동 1436-17, ,일반,,,일반건축물(단일단위)
관악구,아로마,서울특별시 관악구 봉천동 1657-16, ,일반,,,일반건축물(단일단위)
관악구,폰&Love,서울특별시 관악구 봉천동 1629-4, ,일반,,,일반건축물(단일단위)
관악구,레드우드휘트니스,서울특별시 관악구 신림동 1563-66, ,일반,,,일반건축물(단일단위)
관악구,선예의학센타,서울특별시 관악구 봉천동 1639-23, ,일반,,,일반건축물(단일단위)
관악구,블랙마인,서울특별시 관악구 신림동 505-12, ,일반,,,일반건축물(단일단위)
관악구,모모모,서울특별시 관악구 봉천동 492-7, ,일반,,,일반건축물(단일단위)
관악구,씨크린텍,서울특별시 관악구 신림동 105-41, ,집합,1,1,
관악구,위드커피호프,서울특별시 관악구 신림동 1654-9, ,일반,,,일반건축물(단일단위)
관악구,한마음고시원,서울특별시 관악구 신림동 94-6, ,일반,,,일반건축물(단일단위)
관악구,소디스쑥고개점,서울특별시 관악구 봉천동 1559-26, ,일반,,,일반건축물(단일단위)
관악구,식물리에,서울특별시 관악구 봉천동 15-28, ,일반,,,일반건축물(단일단위)
관악구,지니어스,서울특별시 관악구 신림동 108-24, ,일반,,,일반건축물(단일단위)
관악구,한국뷰티샵중앙회,서울특별시 관악구 신림동 86-1,S-빌딩,집합,1,22,불일치(등록<실제)
관악구,유니팝미술학원서울신림센터,서울특별시 관악구 신림동 1485-12,대우빌딩,집합,1,6,불일치(등록<실제)
관악구,마선생마제,서울특별시 관악구 봉천동 729-32,해태보라매타워,집합,1,36,불일치(등록<실제)
관악구,두드림구조엔지니어링,서울특별시 관악구 신림동 1730,신림푸르지오,집합,1,62,불일치(등록<실제)
관악구,찰솥밥소담쌈밥&추어탕,서울특별시 관악구 봉천동 1673-1, ,일반,,,일반건축물(단일단위)
관악구,어느멋진날,서울특별시 관악구 신림동 251-12, ,일반,,,일반건축물(단일단위)
관악구,카페아름다움,서울특별시 관악구 신림동 746-43,건영아파트,집합,0,8,불일치(등록<실제)
관악구,최숙자미용실,서울특별시 관악구 봉천동 13-10, ,일반,,,일반건축물(단일단위)
관악구,오미각,서울특별시 관악구 봉천동 851-13, ,일반,,,일반건축물(단일단위)
관악구,개성시대,서울특별시 관악구 신림동 704-2,NG175빌딩,일반,,,일반건축물(단일단위)
관악구,삼원종합인테리어,서울특별시 관악구 신림동 646-270, ,일반,,,일반건축물(단일단위)
관악구,하미스토리,서울특별시 관악구 봉천동 1666-46, ,일반,,,일반건축물(단일단위)
관악구,믿음공인노무사사무소,서울특별시 관악구 신림동 1562-10, ,집합,1,1,
서초구,당신의정신건강의학과의원,서울특별시 서초구 서초동 1328-11,대우도씨에빛2,집합,1,123,불일치(등록<실제)
서초구,한국황토건축연구소,서울특별시 서초구 서초동 1308-25,강남오피스텔,집합,1,58,불일치(등록<실제)
서초구,오디오랜드,서울특별시 서초구 서초동 1445-3,국제전자센터,집합,1,337,불일치(등록<실제)
서초구,명승상사,서울특별시 서초구 방배동 924-14, ,일반,,,일반건축물(단일단위)
서초구,한국경영기술지도연구원,서울특별시 서초구 서초동 1595-2, ,집합,1,26,불일치(등록<실제)
서초구,법무사신천수사무소,서울특별시 서초구 서초동 1571-16, ,일반,,,일반건축물(단일단위)
서초구,국가대표유학가,서울특별시 서초구 서초동 1319-11,두산베어스텔,집합,1,140,불일치(등록<실제)
서초구,한국인재인증센터,서울특별시 서초구 잠원동 24-7, ,일반,,,일반건축물(단일단위)
서초구,귤,서울특별시 서초구 서초동 1303-22,교보생명보험(주) 서초사옥,일반,,,일반건축물(단일단위)
서초구,H기획,서울특별시 서초구 서초동 1602-4, ,일반,,,일반건축물(단일단위)
서초구,갤러리공인중개사사무소,서울특별시 서초구 서초동 1561-3, ,일반,,,일반건축물(단일단위)
서초구,스포츠조선서부광고지사,서울특별시 서초구 방배동 1002-1, ,일반,,,일반건축물(단일단위)
서초구,유진컴,서울특별시 서초구 서초동 1316-5,부띠크 모나코,집합,1,98,불일치(등록<실제)
서초구,영동공인중개사사무소,서울특별시 서초구 잠원동 23-12, ,일반,,,일반건축물(단일단위)
서초구,코코,서울특별시 서초구 반포동 19-1, ,집합,1,91,불일치(등록<실제)
서초구,스튜디오엠,서울특별시 서초구 반포동 745-6, ,집합,1,19,불일치(등록<실제)
서초구,조예디자인,서울특별시 서초구 방배동 936-7, ,일반,,,일반건축물(단일단위)
서초구,변호사김준성법률사무소,서울특별시 서초구 서초동 1573-10,로이어즈타워,집합,1,115,불일치(등록<실제)
서초구,KnL,서울특별시 서초구 방배동 853-23,승인빌딩,일반,,,일반건축물(단일단위)
서초구,베스트셀러바나나,서울특별시 서초구 서초동 1355-8,중앙로얄오피스텔,집합,1,193,불일치(등록<실제)
서초구,법무사홍창표사무소,서울특별시 서초구 양재동 373,栖僖(서희)빌딩,일반,,,일반건축물(단일단위)
서초구,주은건축연구소,서울특별시 서초구 방배동 873-9,방배동 빌딩,일반,,,일반건축물(단일단위)
서초구,지에이,서울특별시 서초구 서초동 1329-8, ,일반,,,일반건축물(단일단위)
서초구,깔리,서울특별시 서초구 방배동 443-4, ,일반,,,일반건축물(단일단위)
서초구,주진화성지센타,서울특별시 서초구 서초동 1316-4, ,집합,1,35,불일치(등록<실제)
서초구,블루레몬즈,서울특별시 서초구 서초동 1561-1, ,집합,1,3,불일치(등록<실제)
서초구,임경법무사사무소,서울특별시 서초구 서초동 1603-68,부속,집합,1,13,불일치(등록<실제)
서초구,고지운변호사사무소,서울특별시 서초구 서초동 1706-4,변호사교육문화관,일반,,,일반건축물(단일단위)
서초구,다인세무회계사무소,서울특별시 서초구 서초동 1699-1, ,일반,,,일반건축물(단일단위)
서초구,씨엠제이디자인그룹,서울특별시 서초구 양재동 398-10, ,일반,,,일반건축물(단일단위)
서초구,디끌레,서울특별시 서초구 반포동 703-19, ,일반,,,일반건축물(단일단위)
서초구,705사케집,서울특별시 서초구 서초동 1597-1,신영빌딩,일반,,,일반건축물(단일단위)
서초구,행복플러스,서울특별시 서초구 서초동 1337-6,강남 효성 해링턴 타워,집합,1,413,불일치(등록<실제)
강남구,삼성마음친구정신건강의학과,서울특별시 강남구 수서동 714,로얄프라자,집합,1,27,불일치(등록<실제)
강남구,수미상회,서울특별시 강남구 논현동 145-16, ,일반,,,일반건축물(단일단위)
강남구,강남연세안과의원,서울특별시 강남구 역삼동 705-30,선릉빌딩,일반,,,일반건축물(단일단위)
강남구,청담경일태권도,서울특별시 강남구 청담동 123-44, ,일반,,,일반건축물(단일단위)
강남구,탠캘리포니아,서울특별시 강남구 신사동 523-18, ,일반,,,일반건축물(단일단위)
강남구,에이스엔지니어링,서울특별시 강남구 역삼동 708-33,역삼동벤쳐빌딩,집합,1,48,불일치(등록<실제)
강남구,한양법률사무소,서울특별시 강남구 역삼동 702-2,삼성제일빌딩,집합,1,74,불일치(등록<실제)
강남구,다함경영컨설팅,서울특별시 강남구 도곡동 417-12, ,일반,,,일반건축물(단일단위)
강남구,샤론스톤,서울특별시 강남구 압구정동 456,현대아파트74동,집합,1,31,불일치(등록<실제)
강남구,노리터,서울특별시 강남구 논현동 114-29, ,일반,,,일반건축물(단일단위)
강남구,세린유학원,서울특별시 강남구 대치동 889-47,샹제리제센터,집합,1,65,불일치(등록<실제)
강남구,문스페이스,서울특별시 강남구 신사동 548-4,에비뉴 21,일반,,,일반건축물(단일단위)
강남구,케이엔에이,서울특별시 강남구 도곡동 963,역삼럭키아파트109동,집합,1,32,불일치(등록<실제)
강남구,팍스컨설팅,서울특별시 강남구 삼성동 159-6, ,일반,,,일반건축물(단일단위)
강남구,만성질환뉴스,서울특별시 강남구 개포동 1264-7, ,집합,1,1,
강남구,다미,서울특별시 강남구 삼성동 10-20, ,일반,,,일반건축물(단일단위)
강남구,가인미가,서울특별시 강남구 대치동 945-5,슈페리어타워,일반,,,일반건축물(단일단위)
강남구,제이엠엔터테인먼트,서울특별시 강남구 역삼동 728-39, ,일반,,,일반건축물(단일단위)
강남구,파리클라라,서울특별시 강남구 개포동 12-4,석탑프라자,집합,1,70,불일치(등록<실제)
강남구,펜앤아트카페촉,서울특별시 강남구 삼성동 109, ,일반,,,일반건축물(단일단위)
강남구,박미정의한복이야기,서울특별시 강남구 논현동 111-1,논현 에프오빌딩,일반,,,일반건축물(단일단위)
강남구,강남공인중개사사무소,서울특별시 강남구 역삼동 749-15, ,일반,,,일반건축물(단일단위)
강남구,무역포장우,서울특별시 강남구 삼성동 159,ASEM 및 한국종합무역센타단지,일반,,,일반건축물(단일단위)
강남구,카위즈,서울특별시 강남구 도곡동 544-8,도곡동 544-8 공동주택 (김상욱),일반,,,일반건축물(단일단위)
강남구,인터넷독립신문,서울특별시 강남구 논현동 32-9,베르사이유 II,집합,1,1,
강남구,올인원오피스,서울특별시 강남구 삼성동 119, ,일반,,,일반건축물(단일단위)
강남구,윤석란바디케어,서울특별시 강남구 신사동 658,로데오현대(아)상가 101동,집합,1,30,불일치(등록<실제)
강남구,동일세무회계사무소,서울특별시 강남구 논현동 203, ,집합,1,96,불일치(등록<실제)
강남구,디유,서울특별시 강남구 청담동 95-3, ,일반,,,일반건축물(단일단위)
강남구,잉크홀릭타투,서울특별시 강남구 논현동 6-5, ,일반,,,일반건축물(단일단위)
강남구,렌즈커뮤니케이션즈,서울특별시 강남구 논현동 151-25, ,일반,,,일반건축물(단일단위)
강남구,태양공인중개사사무소,서울특별시 강남구 삼성동 116-27, ,일반,,,일반건축물(단일단위)
강남구,세무사김승일사무소,서울특별시 강남구 역삼동 824-11,한라클라식 오피스텔,집합,1,173,불일치(등록<실제)
강남구,사헌법률사무소,서울특별시 강남구 삼성동 159-8,파르나스,일반,,,일반건축물(단일단위)
강남구,강남로얄,서울특별시 강남구 역삼동 642-19,역삼하이츠빌딩,집합,1,144,불일치(등록<실제)
강남구,담다,서울특별시 강남구 삼성동 140-11, ,일반,,,일반건축물(단일단위)
송파구,잠실믿음정형외과,서울특별시 송파구 잠실동 242-9,규영빌딩,일반,,,일반건축물(단일단위)
송파구,전주콩나루콩나물국밥,서울특별시 송파구 오금동 40-3, ,일반,,,일반건축물(단일단위)
송파구,김영수법률사무소,서울특별시 송파구 문정동 651-4,화엄타워,집합,1,39,불일치(등록<실제)
송파구,가든사,서울특별시 송파구 문정동 634,가든파이브라이프,집합,1,500,불일치(등록<실제)
송파구,시그니아독일보청기올림픽센터,서울특별시 송파구 풍납동 401-2, ,일반,,,일반건축물(단일단위)
송파구,불타니한우,서울특별시 송파구 송파동 58-4,레이크 해모로,집합,1,5,불일치(등록<실제)
송파구,현대공인중개사사무소,서울특별시 송파구 송파동 15-7, ,일반,,,일반건축물(단일단위)
송파구,더라임,서울특별시 송파구 가락동 140,가락쌍용아파트,집합,1,78,불일치(등록<실제)
송파구,파리바게트방이역점,서울특별시 송파구 방이동 207-8, ,일반,,,일반건축물(단일단위)
송파구,세종태닝피부,서울특별시 송파구 풍납동 153-22, ,일반,,,일반건축물(단일단위)
송파구,커텐,서울특별시 송파구 잠실동 22-6,리센츠,집합,1,266,불일치(등록<실제)
송파구,회계와컴퓨터,서울특별시 송파구 방이동 191-2, ,일반,,,일반건축물(단일단위)
송파구,국보갤러리,서울특별시 송파구 문정동 651-15,파트너스2,집합,1,119,불일치(등록<실제)
송파구,백년장수왕족발,서울특별시 송파구 문정동 58-24, ,일반,,,일반건축물(단일단위)
송파구,CAFE하비비,서울특별시 송파구 문정동 652-1,프라비다옥토,집합,0,16,불일치(등록<실제)
송파구,진진가마솥설렁탕,서울특별시 송파구 거여동 42-12, ,일반,,,일반건축물(단일단위)
송파구,J'DeFloral,서울특별시 송파구 방이동 185-8,올가홀푸드,일반,,,일반건축물(단일단위)
송파구,보궁,서울특별시 송파구 방이동 89-11,올림픽선수기자촌아파트,집합,1,241,불일치(등록<실제)
송파구,질리안제이케이,서울특별시 송파구 잠실동 85,아시아선수촌아파트,집합,1,26,불일치(등록<실제)
송파구,세무사김민규사무소,서울특별시 송파구 문정동 645-2,에이치비즈니스파크,집합,1,266,불일치(등록<실제)
송파구,동림건축사사무소,서울특별시 송파구 문정동 641-4,문정대명벨리온,집합,1,128,불일치(등록<실제)
송파구,파란하늘인테리어,서울특별시 송파구 문정동 642-3,문정역SKV1,집합,1,500,불일치(등록<실제)
송파구,숨네일,서울특별시 송파구 오금동 133-23,미소빌딩,집합,1,5,불일치(등록<실제)
송파구,이유컴퍼니,서울특별시 송파구 문정동 652-5,문정 아이파크,집합,1,100,불일치(등록<실제)
송파구,GS25잠실잠전점,서울특별시 송파구 잠실동 214-7, ,일반,,,일반건축물(단일단위)
송파구,107스튜디오,서울특별시 송파구 잠실동 185-3, ,일반,,,일반건축물(단일단위)
송파구,패셔널,서울특별시 송파구 오금동 82-12, ,일반,,,일반건축물(단일단위)
송파구,유니원네일,서울특별시 송파구 풍납동 391,극동아파트,집합,1,4,불일치(등록<실제)
송파구,바른,서울특별시 송파구 거여동 603,유원플러스 송파,집합,1,53,불일치(등록<실제)
송파구,떡볶이참잘하는집떡참송파,서울특별시 송파구 가락동 84-8, ,일반,,,일반건축물(단일단위)
송파구,알파약국,서울특별시 송파구 신천동 7-19,잠실시그마타워,집합,1,34,불일치(등록<실제)
송파구,샛별래쉬,서울특별시 송파구 가락동 111, ,일반,,,일반건축물(단일단위)
강동구,기쁨내과,서울특별시 강동구 성내동 440, ,집합,1,17,불일치(등록<실제)
강동구,다인정형외과의원,서울특별시 강동구 성내동 415-8, ,집합,1,64,불일치(등록<실제)
강동구,고덕에듀플렉스심리상담연구소,서울특별시 강동구 고덕동 194, ,일반,,,일반건축물(단일단위)
강동구,제일공인중개사,서울특별시 강동구 상일동 258, ,일반,,,일반건축물(단일단위)
강동구,통신회계컨설턴트,서울특별시 강동구 천호동 449-49,힐탑프라자,집합,1,82,불일치(등록<실제)
강동구,명일마트종로약국,서울특별시 강동구 명일동 46-4,신세계이마트명일점,일반,,,일반건축물(단일단위)
강동구,Theword,서울특별시 강동구 성내동 112-25, ,일반,,,일반건축물(단일단위)
강동구,둔촌자전거,서울특별시 강동구 둔촌동 494-6, ,일반,,,일반건축물(단일단위)
강동구,강동보건약국,서울특별시 강동구 성내동 550-4, ,일반,,,일반건축물(단일단위)
강동구,갤러리타블로,서울특별시 강동구 둔촌동 65-2, ,일반,,,일반건축물(단일단위)
강동구,튼튼온누리약국,서울특별시 강동구 천호동 314, ,일반,,,일반건축물(단일단위)
강동구,제로파트너스건축사사무소,서울특별시 강동구 길동 106-6,그린하우스,일반,,,일반건축물(단일단위)
강동구,수래쉬,서울특별시 강동구 명일동 257,고덕주공아파트,집합,1,7,불일치(등록<실제)
강동구,제이탑항공,서울특별시 강동구 고덕동 210-1,고덕 센트럴 푸르지오,집합,1,72,불일치(등록<실제)
강동구,장성글로벌,서울특별시 강동구 성내동 455-18,장성글로벌빌딩,일반,,,일반건축물(단일단위)
강동구,만나찬방,서울특별시 강동구 천호동 461-126, ,일반,,,일반건축물(단일단위)
강동구,울랄라노래연습장,서울특별시 강동구 천호동 293-10,강동아트타워,일반,,,일반건축물(단일단위)
강동구,혜성커피숍,서울특별시 강동구 길동 370-14, ,일반,,,일반건축물(단일단위)
강동구,B1사이클,서울특별시 강동구 천호동 331-24, ,일반,,,일반건축물(단일단위)
강동구,나예,서울특별시 강동구 둔촌동 611,둔촌 한솔 솔파크,집합,1,1,
강동구,공손서점,서울특별시 강동구 명일동 47-4, ,집합,1,22,불일치(등록<실제)
강동구,소망공인중개사사무소,서울특별시 강동구 명일동 312-43, ,일반,,,일반건축물(단일단위)
강동구,케이디스포텍,서울특별시 강동구 성내동 545-8,집앤사 비키아파트,집합,1,1,
강동구,비에이치씨천호대교점,서울특별시 강동구 천호동 458-3,천호역 한강 청년주택,집합,1,25,불일치(등록<실제)
강동구,타쎄,서울특별시 강동구 고덕동 509-4, ,일반,,,일반건축물(단일단위)
강동구,동양부동산공인중개사사무소,서울특별시 강동구 명일동 224-5, ,일반,,,일반건축물(단일단위)
강동구,암사114공인중개사사무소,서울특별시 강동구 암사동 463-6, ,일반,,,일반건축물(단일단위)
강동구,수토피아네일,서울특별시 강동구 성내동 448-26,삼안빌딩,일반,,,일반건축물(단일단위)
강동구,쥬빌리,서울특별시 강동구 성내동 435-6, ,일반,,,일반건축물(단일단위)
강동구,휴먼트레블주,서울특별시 강동구 성내동 455,진영빌딩,일반,,,일반건축물(단일단위)
강동구,삼족오화운데이션,서울특별시 강동구 암사동 458-41, ,일반,,,일반건축물(단일단위)
강동구,KD평생교육원,서울특별시 강동구 천호동 317-11, ,일반,,,일반건축물(단일단위)
강동구,삼풍월드서비스주,서울특별시 강동구 명일동 47,명일삼환아파트,집합,1,6,불일치(등록<실제)
강동구,더화이트호텔리조트,서울특별시 강동구 천호동 42,천호복합 상업시설,집합,1,38,불일치(등록<실제)
